game,game_name,week,split,policy_id,replicates,draws,cost_mean,raw_prize_mean,robust_prize_mean,raw_pnl_mean,robust_pnl_mean
lotto649,大樂透,2010-W33,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W33,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W33,train,trained_family_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W34,train,current_ensemble,8,2,500.0,726.5,726.5,226.5,226.5
lotto649,大樂透,2010-W34,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W34,train,trained_best_5,8,2,500.0,450.0,450.0,-50.0,-50.0
lotto649,大樂透,2010-W34,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W34,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W35,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W35,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W35,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W35,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W35,train,trained_family_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W36,train,current_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W36,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W36,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W36,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W36,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W37,train,current_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W37,train,random_5,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W37,train,trained_best_5,8,2,500.0,325.0,325.0,-175.0,-175.0
lotto649,大樂透,2010-W37,train,trained_blend,8,2,500.0,300.0,300.0,-200.0,-200.0
lotto649,大樂透,2010-W37,train,trained_family_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W38,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W38,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W38,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W38,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W38,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W39,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W39,train,random_5,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2010-W39,train,trained_best_5,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W39,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W39,train,trained_family_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W40,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W40,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W40,train,trained_best_5,8,2,500.0,375.0,375.0,-125.0,-125.0
lotto649,大樂透,2010-W40,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W40,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W41,train,current_ensemble,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2010-W41,train,random_5,8,2,500.0,325.0,325.0,-175.0,-175.0
lotto649,大樂透,2010-W41,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W41,train,trained_blend,8,2,500.0,525.0,525.0,25.0,25.0
lotto649,大樂透,2010-W41,train,trained_family_ensemble,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2010-W42,train,current_ensemble,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2010-W42,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W42,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W42,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W42,train,trained_family_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W43,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W43,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W43,train,trained_best_5,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W43,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W43,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W44,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W44,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W44,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W44,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W44,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W45,train,current_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W45,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W45,train,trained_best_5,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2010-W45,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W45,train,trained_family_ensemble,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2010-W46,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W46,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W46,train,trained_best_5,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2010-W46,train,trained_blend,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2010-W46,train,trained_family_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2010-W47,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W47,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W47,train,trained_best_5,8,2,500.0,648.875,648.875,148.875,148.875
lotto649,大樂透,2010-W47,train,trained_blend,8,2,500.0,698.875,698.875,198.875,198.875
lotto649,大樂透,2010-W47,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W48,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W48,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W48,train,trained_best_5,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2010-W48,train,trained_blend,8,2,500.0,300.0,300.0,-200.0,-200.0
lotto649,大樂透,2010-W48,train,trained_family_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W49,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W49,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W49,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W49,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W49,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2010-W50,train,current_ensemble,8,2,500.0,561.125,561.125,61.125,61.125
lotto649,大樂透,2010-W50,train,random_5,8,2,500.0,511.125,511.125,11.125,11.125
lotto649,大樂透,2010-W50,train,trained_best_5,8,2,500.0,643.875,643.875,143.875,143.875
lotto649,大樂透,2010-W50,train,trained_blend,8,2,500.0,1322.25,1322.25,822.25,822.25
lotto649,大樂透,2010-W50,train,trained_family_ensemble,8,2,500.0,661.125,661.125,161.125,161.125
lotto649,大樂透,2010-W51,train,current_ensemble,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2010-W51,train,random_5,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2010-W51,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W51,train,trained_blend,8,2,500.0,125.0,125.0,-375.0,-375.0
lotto649,大樂透,2010-W51,train,trained_family_ensemble,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2010-W52,train,current_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2010-W52,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2010-W52,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2010-W52,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2010-W52,train,trained_family_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W01,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W01,train,random_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W01,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W01,train,trained_blend,8,2,500.0,375.0,375.0,-125.0,-125.0
lotto649,大樂透,2011-W01,train,trained_family_ensemble,8,2,500.0,325.0,325.0,-175.0,-175.0
lotto649,大樂透,2011-W02,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W02,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W02,train,trained_best_5,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W02,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W02,train,trained_family_ensemble,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W03,train,current_ensemble,8,2,500.0,300.0,300.0,-200.0,-200.0
lotto649,大樂透,2011-W03,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W03,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W03,train,trained_blend,8,2,500.0,1525.0,1525.0,1025.0,1025.0
lotto649,大樂透,2011-W03,train,trained_family_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2011-W04,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W04,train,random_5,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W04,train,trained_best_5,8,2,500.0,683.125,683.125,183.125,183.125
lotto649,大樂透,2011-W04,train,trained_blend,8,2,500.0,908.125,908.125,408.125,408.125
lotto649,大樂透,2011-W04,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W05,train,current_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W05,train,random_5,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2011-W05,train,trained_best_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W05,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W05,train,trained_family_ensemble,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W06,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W06,train,random_5,8,2,500.0,300.0,300.0,-200.0,-200.0
lotto649,大樂透,2011-W06,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W06,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W06,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W07,train,current_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W07,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W07,train,trained_best_5,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2011-W07,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W07,train,trained_family_ensemble,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W08,train,current_ensemble,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W08,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W08,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W08,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W08,train,trained_family_ensemble,8,2,500.0,577.625,577.625,77.625,77.625
lotto649,大樂透,2011-W09,train,current_ensemble,8,2,500.0,565.375,565.375,65.375,65.375
lotto649,大樂透,2011-W09,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W09,train,trained_best_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W09,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W09,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W10,train,current_ensemble,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W10,train,random_5,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W10,train,trained_best_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W10,train,trained_blend,8,2,500.0,375.0,375.0,-125.0,-125.0
lotto649,大樂透,2011-W10,train,trained_family_ensemble,8,2,500.0,175.0,175.0,-325.0,-325.0
lotto649,大樂透,2011-W11,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W11,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W11,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W11,train,trained_blend,8,2,500.0,625.0,625.0,125.0,125.0
lotto649,大樂透,2011-W11,train,trained_family_ensemble,8,2,500.0,575.0,575.0,75.0,75.0
lotto649,大樂透,2011-W12,train,current_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W12,train,random_5,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W12,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W12,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W12,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W13,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W13,train,random_5,8,2,500.0,513.375,513.375,13.375,13.375
lotto649,大樂透,2011-W13,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W13,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W13,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W14,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W14,train,random_5,8,2,500.0,325.0,325.0,-175.0,-175.0
lotto649,大樂透,2011-W14,train,trained_best_5,8,2,500.0,566.75,566.75,66.75,66.75
lotto649,大樂透,2011-W14,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W14,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W15,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W15,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W15,train,trained_best_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W15,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W15,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W16,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W16,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W16,train,trained_best_5,8,2,500.0,350.0,350.0,-150.0,-150.0
lotto649,大樂透,2011-W16,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W16,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W17,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W17,train,random_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W17,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W17,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W17,train,trained_family_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W18,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W18,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W18,train,trained_best_5,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W18,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W18,train,trained_family_ensemble,8,2,500.0,125.0,125.0,-375.0,-375.0
lotto649,大樂透,2011-W19,train,current_ensemble,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W19,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W19,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W19,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W19,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W20,train,current_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2011-W20,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W20,train,trained_best_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W20,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W20,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W21,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W21,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W21,train,trained_best_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W21,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W21,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W22,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W22,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W22,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W22,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W22,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W23,train,current_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W23,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W23,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W23,train,trained_blend,8,2,500.0,325.0,325.0,-175.0,-175.0
lotto649,大樂透,2011-W23,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W24,train,current_ensemble,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W24,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W24,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W24,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W24,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W25,train,current_ensemble,8,2,500.0,559.5,559.5,59.5,59.5
lotto649,大樂透,2011-W25,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W25,train,trained_best_5,8,2,500.0,375.0,375.0,-125.0,-125.0
lotto649,大樂透,2011-W25,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W25,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W26,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W26,train,random_5,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W26,train,trained_best_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W26,train,trained_blend,8,2,500.0,275.0,275.0,-225.0,-225.0
lotto649,大樂透,2011-W26,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W27,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W27,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W27,train,trained_best_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W27,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W27,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W28,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W28,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W28,train,trained_best_5,8,2,500.0,225.0,225.0,-275.0,-275.0
lotto649,大樂透,2011-W28,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W28,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W29,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W29,train,random_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W29,train,trained_best_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W29,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W29,train,trained_family_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W30,train,current_ensemble,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2011-W30,train,random_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W30,train,trained_best_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W30,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W30,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W31,train,current_ensemble,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W31,train,random_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W31,train,trained_best_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W31,train,trained_blend,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W31,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W32,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W32,train,random_5,8,2,500.0,150.0,150.0,-350.0,-350.0
lotto649,大樂透,2011-W32,train,trained_best_5,8,2,500.0,250.0,250.0,-250.0,-250.0
lotto649,大樂透,2011-W32,train,trained_blend,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W32,train,trained_family_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W33,train,current_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W33,train,random_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W33,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W33,train,trained_blend,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W33,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W34,train,current_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W34,train,random_5,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W34,train,trained_best_5,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W34,train,trained_blend,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W34,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W35,train,current_ensemble,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W35,train,random_5,8,2,500.0,0.0,0.0,-500.0,-500.0
lotto649,大樂透,2011-W35,train,trained_best_5,8,2,500.0,200.0,200.0,-300.0,-300.0
lotto649,大樂透,2011-W35,train,trained_blend,8,2,500.0,100.0,100.0,-400.0,-400.0
lotto649,大樂透,2011-W35,train,trained_family_ensemble,8,2,500.0,50.0,50.0,-450.0,-450.0
lotto649,大樂透,2011-W36,train,current_ensemble,8,2,500.0,200.0,200.0,-300.0,-300.0
